%time,field
1697994109523248992,1900
1697994109573412480,1901
1697994109634284704,1900
1697994109683500320,1898
1697994109735779040,1900
1697994109783170912,1900
1697994109833331936,1900
1697994109893425088,1899
1697994109944080608,1900
1697994109998628160,1900
1697994110043908992,1896
1697994110103482016,1898
1697994110153455008,1901
1697994110204038784,1900
1697994110253194880,1900
1697994110304048704,1901
1697994110363645728,1899
1697994110413642848,1900
1697994110468644608,1900
1697994110514780032,1900
1697994110563473056,1900
1697994110623728096,1897
1697994110674192288,1902
1697994110723323520,1900
1697994110780208992,1900
1697994110823292032,1900
1697994110883520160,1898
1697994110933629696,1901
1697994110983890112,1902
1697994111033776416,1899
1697994111084160736,1900
1697994111143701728,1900
1697994111193475008,1900
1697994111243272544,1899
1697994111299628576,1900
1697994111354441600,1900
1697994111403674656,1900
1697994111454153312,1900
1697994111503500768,1900
1697994111554105696,1899
1697994111613229856,1900
1697994111665996896,1900
1697994111714057920,1900
1697994111766624736,1900
1697994111814254688,1900
1697994111873802144,1899
1697994111923668544,1901
1697994111974015424,1900
1697994112023270592,1899
1697994112074171936,1899
1697994112133247712,1899
1697994112186110912,1900
1697994112233673472,1900
1697994112283964192,1900
1697994112334448736,1900
1697994112393635712,1900
1697994112443320480,1900
1697994112493351488,1898
1697994112543304096,1900
1697994112597742976,1900
1697994112653754432,1900
1697994112704635552,1898
1697994112753761408,1900
1697994112803330240,1900
1697994112863240544,1900
1697994112915912992,1899
1697994112963452032,1900
1697994113013564416,1899
1697994113064367456,1899
1697994113123277952,1900
1697994113173234272,1899
1697994113224034752,1900
1697994113275329664,1900
1697994113323249440,1900
1697994113387806080,1900
1697994113434872064,1900
1697994113483748608,1900
1697994113534113888,1900
1697994113583332320,1900
1697994113649350368,1900
1697994113694103296,1899
1697994113743222272,1900
1697994113793384480,1900
1697994113853275584,1899
1697994113903221024,1901
1697994113953457536,1900
1697994114003228960,1900
1697994114053773568,1900
1697994114113813568,1900
1697994114163280288,1900
1697994114213681856,1900
1697994114263292768,1900
1697994114318548544,1899
1697994114373472992,1900
1697994114424751808,1899
1697994114473459872,1900
1697994114524047776,1900
1697994114573837664,1900
1697994114633262528,1900
1697994114688284384,1900
1697994114736356384,1899
1697994114783583264,1900
1697994114833605056,1899
1697994114893763936,1900
1697994114943698496,1900
1697994114994223936,1900
1697994115043864832,1899
1697994115103287040,1900
1697994115154410528,1900
1697994115203325280,1899
1697994115253846496,1900
1697994115303198240,1900
1697994115363262976,1900
1697994115413717408,1902
1697994115466937152,1900
1697994115514421952,1900
1697994115563887808,1900
1697994115623959744,1900
1697994115674142624,1900
1697994115724106016,1900
1697994115773357248,1900
1697994115824912672,1900
1697994115883404864,1900
1697994115933499456,1900
1697994115983493632,1900
1697994116035093760,1900
1697994116083611648,1902
1697994116143286528,1900
1697994116193242304,1900
1697994116243254368,1900
1697994116293539136,1900
1697994116353954528,1900
1697994116403263840,1900
1697994116453274144,1899
1697994116503846240,1900
1697994116553346208,1900
1697994116614857152,1900
1697994116663510528,1900
1697994116713353024,1901
1697994116766817760,1899
1697994116813165792,1900
1697994116873235872,1900
1697994116927667136,1900
1697994116979685024,1899
1697994117023186912,1900
1697994117073625376,1900
1697994117133605920,1899
1697994117183349248,1901
1697994117233611168,1900
1697994117283594848,1900
1697994117333348672,1899
1697994117393525888,1900
1697994117444166432,1899
1697994117493914752,1899
1697994117543247904,1902
1697994117604504608,1900
1697994117653546176,1900
1697994117704625472,1900
1697994117753456128,1901
1697994117803305376,1900
1697994117866130368,1899
1697994117913708992,1900
1697994117963309248,1900
1697994118014061280,1899
1697994118064135808,1900
1697994118123542592,1899
1697994118173720800,1900
1697994118223483712,1900
1697994118274499648,1900
1697994118323421088,1900
1697994118383370016,1900
1697994118433171360,1900
1697994118483239616,1898
1697994118533553504,1898
1697994118583289696,1899
1697994118643890912,1900
1697994118694025888,1900
1697994118743547968,1901
1697994118794334880,1899
1697994118854123104,1899
1697994118903850496,1900
1697994118954360256,1900
1697994119003398944,1900
1697994119053323840,1901
1697994119114135584,1899
1697994119163224960,1899
1697994119213975584,1900
1697994119263553056,1900
1697994119316593152,1900
1697994119373714432,1900
1697994119423462016,1900
1697994119476998112,1900
1697994119523319904,1901
1697994119573509696,1900
1697994119634108864,1900
1697994119683190496,1900
1697994119733677408,1900
1697994119784057728,1900
1697994119833240384,1900
1697994119899371520,1900
1697994119943602144,1898
1697994119994545440,1900
1697994120043602592,1900
1697994120103373504,1900
1697994120153401600,1901
1697994120203981216,1899
1697994120253793088,1900
1697994120303467392,1900
1697994120363149984,1900
1697994120415654816,1899
1697994120464591264,1900
1697994120513322432,1900
1697994120563236160,1900
1697994120623228992,1900
1697994120673639008,1900
1697994120723739232,1900
1697994120778671232,1899
1697994120824431232,1897
1697994120883176864,1900
1697994120933314624,1899
1697994120984355520,1900
1697994121034357440,1900
1697994121086172640,1900
1697994121143533888,1900
1697994121194249408,1900
1697994121243477120,1900
1697994121293299552,1900
1697994121356144832,1900
1697994121403794560,1900
1697994121453474848,1900
1697994121503371936,1901
1697994121553807872,1900
1697994121613909600,1900
1697994121665842976,1900
1697994121713268256,1900
1697994121763229952,1900
1697994121814350080,1900
1697994121874012192,1901
1697994121923823264,1900
1697994121978908288,1900
1697994122026657216,1900
1697994122079817088,1900
1697994122133663872,1900
1697994122183567392,1899
1697994122235354784,1899
1697994122283452480,1900
1697994122333833056,1900
1697994122394407968,1900
1697994122447008384,1899
1697994122493440896,1900
1697994122543604256,1899
1697994122604104000,1900
1697994122655537440,1900
1697994122703356160,1900
1697994122753251424,1900
1697994122803535456,1900
1697994122864557952,1900
1697994122914199552,1900
1697994122963624960,1900
1697994123014230784,1900
1697994123063559776,1900
1697994123123268160,1900
1697994123174498752,1900
1697994123224058880,1900
1697994123274972864,1900
1697994123323520192,1900
1697994123384316416,1900
1697994123433276352,1900
1697994123483646720,1900
1697994123533372736,1900
1697994123583702144,1900
1697994123643224832,1901
1697994123693470112,1900
1697994123743164288,1900
1697994123794596416,1900
1697994123853804320,1900
1697994123903439200,1900
1697994123953236128,1900
1697994124003216448,1900
1697994124053335552,1899
1697994124113383264,1899
1697994124164048096,1899
1697994124214558848,1900
1697994124263344704,1901
1697994124313873888,1900
1697994124373386368,1900
1697994124423865088,1900
1697994124473615712,1901
1697994124523271104,1900
1697994124573371904,1902
1697994124633287200,1900
1697994124683476512,1900
1697994124733582432,1900
1697994124783153248,1900
1697994124833286016,1900
1697994124893330528,1900
1697994124943259136,1900
1697994124993275168,1900
1697994125043574112,1900
1697994125103330048,1900
1697994125153308160,1900
1697994125203216928,1900
1697994125253233344,1900
1697994125303221152,1900
1697994125363728064,1900
1697994125413261056,1900
1697994125463496224,1901
1697994125514044448,1900
1697994125566708896,1901
1697994125624103264,1900
1697994125673366752,1900
1697994125724560192,1900
1697994125780534080,1899
1697994125823835264,1899
1697994125884742144,1902
1697994125933297120,1900
1697994125983302720,1900
1697994126034222400,1900
1697994126083989152,1900
1697994126143206848,1900
1697994126193269632,1900
1697994126243237120,1900
1697994126293336128,1900
1697994126353949984,1901
1697994126403652096,1900
1697994126453584704,1900
1697994126503325216,1900
1697994126555577632,1900
1697994126613314656,1902
1697994126663201440,1900
1697994126714552224,1900
1697994126763228832,1900
1697994126814336416,1900
1697994126874340224,1900
1697994126928087968,1900
1697994126974091744,1900
1697994127023591648,1900
1697994127073431648,1899
1697994127133775776,1900
