%time,field
1697994105674080640,1569
1697994105723870784,1569
1697994105774237216,1569
1697994105824615776,1569
1697994105884376832,1569
1697994105933268736,1569
1697994105985083040,1568
1697994106034302464,1568
1697994106083180896,1567
1697994106143917056,1566
1697994106197447744,1565
1697994106244620480,1566
1697994106294589984,1565
1697994106353293280,1566
1697994106404059808,1566
1697994106453360608,1565
1697994106503441184,1566
1697994106553569280,1565
1697994106613211360,1562
1697994106663155424,1555
1697994106713224608,1555
1697994106767974080,1553
1697994106813529408,1547
1697994106874269152,1523
1697994106923637408,1503
1697994106973990752,1502
1697994107027531136,1501
1697994107079362720,1499
1697994107133776064,1501
1697994107183448864,1501
1697994107233958656,1503
1697994107283715040,1502
1697994107333806880,1502
1697994107393746336,1501
1697994107444313696,1502
1697994107493437696,1501
1697994107543268512,1501
1697994107603788992,1500
1697994107653879264,1502
1697994107704009600,1501
1697994107753616800,1501
1697994107804322720,1501
1697994107863563232,1500
1697994107913289344,1501
1697994107963341472,1501
1697994108013372384,1500
1697994108063316640,1501
1697994108123232576,1499
1697994108173378592,1500
1697994108223998784,1500
1697994108274576544,1501
1697994108323310528,1501
1697994108383262176,1500
1697994108433463744,1500
1697994108483289920,1500
1697994108533362848,1536
1697994108583380608,1562
1697994108644318176,1610
1697994108693688544,1616
1697994108743694560,1615
1697994108793577824,1615
1697994108854506112,1607
1697994108904377280,1599
1697994108954894464,1599
1697994109004181280,1598
1697994109054229824,1601
1697994109118927264,1600
1697994109163480320,1599
1697994109214808576,1600
1697994109264224096,1599
1697994109313770528,1599
1697994109374252512,1599
1697994109424129280,1599
1697994109475774304,1599
1697994109523248992,1599
1697994109573412480,1599
1697994109634284704,1605
1697994109683500320,1603
1697994109735779040,1598
1697994109783170912,1592
1697994109833331936,1592
1697994109893425088,1592
1697994109944080608,1592
1697994109998628160,1593
1697994110043908992,1598
1697994110103482016,1596
1697994110153455008,1605
1697994110204038784,1613
1697994110253194880,1613
1697994110304048704,1620
1697994110363645728,1621
1697994110413642848,1620
1697994110468644608,1617
1697994110514780032,1618
1697994110563473056,1619
1697994110623728096,1619
1697994110674192288,1622
1697994110723323520,1619
1697994110780208992,1615
1697994110823292032,1608
1697994110883520160,1610
1697994110933629696,1612
1697994110983890112,1612
1697994111033776416,1609
1697994111084160736,1609
1697994111143701728,1609
1697994111193475008,1608
1697994111243272544,1580
1697994111299628576,1522
1697994111354441600,1514
1697994111403674656,1501
1697994111454153312,1499
1697994111503500768,1498
1697994111554105696,1497
1697994111613229856,1500
1697994111665996896,1498
1697994111714057920,1496
1697994111766624736,1404
1697994111814254688,1308
1697994111873802144,1237
1697994111923668544,1214
1697994111974015424,1225
1697994112023270592,1253
1697994112074171936,1205
1697994112133247712,1166
1697994112186110912,1176
1697994112233673472,1309
1697994112283964192,1029
1697994112334448736,1489
1697994112393635712,1499
1697994112443320480,1500
1697994112493351488,1528
1697994112543304096,1612
1697994112597742976,1566
1697994112653754432,1553
1697994112704635552,1555
1697994112753761408,1550
1697994112803330240,1558
1697994112863240544,1535
1697994112915912992,1535
1697994112963452032,1536
1697994113013564416,1538
1697994113064367456,1530
1697994113123277952,1535
1697994113173234272,1547
1697994113224034752,1538
1697994113275329664,1559
1697994113323249440,1569
1697994113387806080,1572
1697994113434872064,1570
1697994113483748608,1579
1697994113534113888,1610
1697994113583332320,1598
1697994113649350368,1601
1697994113694103296,1597
1697994113743222272,1585
1697994113793384480,1560
1697994113853275584,1551
1697994113903221024,1551
1697994113953457536,1542
1697994114003228960,1540
1697994114053773568,1540
1697994114113813568,1540
1697994114163280288,1555
1697994114213681856,1557
1697994114263292768,1207
1697994114318548544,1562
1697994114373472992,1570
1697994114424751808,1578
1697994114473459872,1584
1697994114524047776,1582
1697994114573837664,1572
1697994114633262528,1568
1697994114688284384,1568
1697994114736356384,1566
1697994114783583264,1566
1697994114833605056,1562
1697994114893763936,1553
1697994114943698496,1553
1697994114994223936,1552
1697994115043864832,1560
1697994115103287040,1561
1697994115154410528,1560
1697994115203325280,1560
1697994115253846496,1559
1697994115303198240,1561
